Transaction ID,Date,Weekday,Month,Category,Amount,Transaction Type,Payment Method,Merchant,User ID
99b479d4-49a2-44ae-b7e8-f8e50d2b91ef,2024-10-07,0,10,Utilities,477.11,Expense,Debit Card,Bell-Lane,7b70c3b8-a81f-4ec3-a79c-658a36760ce5
d86a6460-59a1-420e-9bb4-3332d8e7012f,2024-03-28,3,3,Rent,1124.26,Expense,Bank Transfer,"Richardson, Farmer and Andrews",8f9b72ae-d85c-46bd-adda-4f8dcea60f4c
accb461a-9d13-4363-9f29-4a8bd1846c39,2024-10-25,4,10,Shopping,908.96,Income,Bank Transfer,"Hawkins, Lynch and Barrett",2e2fbf77-0769-49d6-8477-7442b18753e6
ebe9e207-4f19-4ec0-832d-4526b3e4110a,2024-04-16,1,4,Dining,570.79,Expense,Credit Card,Bell-White,6699cd99-a847-4ce7-90fa-6b5724ac2130
f8c88fae-a217-4f84-bdb0-25ff2451e5a4,2024-01-28,6,1,Entertainment,627.39,Income,Credit Card,Davis PLC,74222167-6b7a-4460-a04e-46cb3712f2d1
b8ba8368-4fc7-4768-9ebb-cca5284bf962,2024-05-12,6,5,Utilities,298.4,Expense,Credit Card,Frank-Bradley,27d415b6-0d77-45a0-a222-b6a615bfbe97
ac8936bc-0cbd-4c03-9e2a-a4acc122b5b3,2024-03-02,5,3,Health,453.25,Income,Cash,Nelson Ltd,7129cec7-9b69-454d-bc54-535f6c8c3b6a
832920b7-c143-4426-b72f-871a45ee432d,2024-06-09,6,6,Groceries,147.25,Income,Credit Card,Reed Inc,97d7a560-adb1-4670-ad9f-b00d4882d73c
0ba078e8-4ef4-42c1-aac9-331686e52753,2024-07-07,6,7,Entertainment,924.29,Expense,Bank Transfer,Foster PLC,4d29d1ab-3455-42f7-81f7-c7ec0e0630cd
4169b9fc-c3a0-4c6f-a321-d1e1c47104c0,2024-03-23,5,3,Rent,1471.45,Income,Debit Card,Murphy-Smith,2112507c-2cfa-45b0-ae3f-683abf3c5140
8011316b-3ae8-4926-b423-ccde88575117,2024-05-27,0,5,Rent,1688.94,Income,Bank Transfer,"Whitaker, Drake and Jones",6fac1673-0ad4-4230-bdf6-6ba5dc9c96de
dcb33df3-13ee-4dc6-abd1-4d2c75b27455,2024-01-08,0,1,Rent,956.14,Income,Cash,Johnston-Berry,4a1dab32-6aed-4dc7-a3e0-5309b5a1b949
532401fc-f758-4ce2-8556-daea67b03283,2024-02-14,2,2,Shopping,440.57,Expense,Bank Transfer,Solis PLC,eb7607c9-b08a-4895-94ff-a66675c8e90d
1b19d8b8-d830-4081-afcc-57dd168fae12,2024-05-20,0,5,Transport,605.7,Expense,Credit Card,Graham Group,dedab027-6550-474a-9422-373f862268d1
5543fc3c-38b8-424e-96ea-57b3beed10b6,2024-04-30,1,4,Entertainment,962.1,Expense,Cash,Jones Ltd,31a3ac4d-828c-47e7-87d5-b7be1d30d990
f54e2019-ba35-444e-99e1-ac095970a859,2024-10-28,0,10,Groceries,51.53,Income,Cash,"Briggs, Young and Thomas",2722796e-9a36-41ec-ac6a-6e9a328067a1
2d5972c6-134a-4a2f-a7cf-705cc257cf73,2024-10-22,1,10,Utilities,246.15,Income,Credit Card,"Snyder, Webster and Wolf",e1cde87f-ec95-4f87-ae5e-c36572eb7474
9fe0a8c7-fc8d-4b93-a2a2-e91fa49b1cd9,2024-08-07,2,8,Shopping,351.22,Income,Cash,Lin-Burton,780b3657-117b-455b-b094-4bdb26a524e3
46510367-cbdc-4318-8d85-a3d2a1a27485,2024-06-20,3,6,Rent,994.71,Income,Cash,"Brown, Romero and Collins",5e659654-0e90-48b6-89a0-a0f673b0a091
fa34d2e8-dd3f-4d7e-a508-dc9513a4a492,2024-04-21,6,4,Health,814.5,Expense,Bank Transfer,Gilbert PLC,8de7ad6c-9490-47c2-b674-456f626d719d
7321bf6b-0a80-46ec-a558-2e16bd29ede9,2024-11-03,6,11,Rent,984.91,Income,Credit Card,"Pearson, Morris and Alvarez",73557b9d-0fd6-447e-b52d-4af2269ed4c9
57eb89b1-d65e-49dd-a62d-2d06cf9b8558,2024-02-10,5,2,Shopping,416.18,Expense,Cash,"Miller, Lucas and Williams",707df251-fdb1-429e-b010-ed13b526b22d
5d286aa4-28a3-4779-9c1c-351785d2d0a6,2024-07-22,0,7,Shopping,627.28,Expense,Debit Card,Hardin-Hughes,990f0c5b-adcc-4daf-969f-3ab3c6435300
55ab946d-a5b5-4dc2-a181-c85eca0ac6ac,2024-01-21,6,1,Dining,551.47,Income,Bank Transfer,Rivera PLC,4082cbb9-48bd-4b3e-a2f5-df2badaa44ca
e806133c-f6e3-4356-a814-9562da003f16,2024-10-08,1,10,Shopping,125.82,Expense,Debit Card,"Marks, Cook and Aguilar",4f6b58c8-598d-4aec-aaaf-e5432434a678
2102f9c9-6457-4bc4-a981-b098b2cf952d,2024-09-11,2,9,Dining,553.08,Income,Credit Card,"Fletcher, Miller and Hansen",d02ce0c1-5417-4a17-8aaa-5bbea4bbf962
f275b5f3-d436-47a8-b3ec-b951ab8cbf97,2024-02-19,0,2,Entertainment,992.3,Expense,Bank Transfer,"Osborn, Gaines and Davis",5ca0c428-822c-4d32-ac64-5c15aba301cb
f37fd50d-2e25-45ee-8f11-d8dc5cd33369,2024-01-08,0,1,Rent,730.96,Income,Cash,Peterson Group,23377bbc-fffe-47c8-b9fe-b99c31274148
c9c23e69-d82c-4565-8bb9-07ec13c11754,2024-03-01,4,3,Health,835.55,Income,Debit Card,Romero PLC,86cac6f4-e238-4e93-bd17-c5e8d5ca69ab
c42cbc39-e05b-46c5-9636-3094a97431db,2024-01-15,0,1,Shopping,553.51,Income,Debit Card,"Anderson, Bennett and Martin",9feefdff-c566-4a81-b15e-54f6d4d30795
700b5d5f-b89f-42f3-aa60-c652e7147668,2024-11-10,6,11,Utilities,174.31,Income,Cash,Jenkins Ltd,71b701aa-f836-4571-bcce-c76cb836c448
c8a723e9-bfa0-46c2-809c-b50648f1096d,2024-08-25,6,8,Dining,821.45,Income,Cash,Young-Allen,78116802-c8cc-4cfe-8f01-f944f7315749
92070158-f277-4f63-ada5-84175e2ad32d,2024-03-16,5,3,Shopping,865.93,Income,Bank Transfer,Murray-Campbell,6b2d5b09-8707-4ad4-80be-7e3561c2645a
9acb394a-cd1f-4318-b31f-63fbd11fc8c0,2024-03-03,6,3,Transport,335.78,Income,Bank Transfer,Salas Inc,5f07c1a5-dfc6-40ce-bb07-fd31a4244f23
d88c656d-b61e-4fdb-9a43-5206ef2ddcc4,2024-08-03,5,8,Transport,870.25,Expense,Bank Transfer,"Rosales, Mitchell and Hines",836b15c7-e7c2-45da-b306-958845d5a68d
f24823ab-177a-4a5f-affe-33b3d4bf7a4b,2024-02-27,1,2,Entertainment,856.73,Income,Credit Card,Velasquez LLC,0da23e5c-6a36-4f18-86d3-db93ee33688d
62dbc850-3c5b-43a7-9fbb-f0b1808389c8,2024-06-02,6,6,Transport,745.98,Income,Bank Transfer,Brooks Inc,d6d441cc-195d-42f8-ae4a-9b5d519554e3
25637cc3-ca97-4bf5-95d5-96afa663d2cd,2024-10-04,4,10,Utilities,66.66,Income,Credit Card,Johnson Group,c24369e7-2387-4af6-94c3-a832b231c60b
01582463-9d87-46a0-b2d7-8bdd781799ff,2024-10-01,1,10,Shopping,104.21,Income,Credit Card,Smith and Sons,f0b2a5d1-8c7e-4f42-a646-eaf9d5c0244d
1c76bdf6-6c5a-4c93-871c-08849bdf90f2,2024-10-09,2,10,Utilities,344.65,Expense,Credit Card,Young-Martinez,cb3cf8ca-a392-4731-ab79-afcc3d0a5f0c
d6312a80-1c61-4ec2-9014-2131750565f5,2024-08-29,3,8,Shopping,782.62,Income,Cash,Carlson-Smith,b7f28572-3def-4849-9336-4f7e83efa9f3
9d642932-0066-453d-ade2-99a14a90cd0c,2024-02-25,6,2,Health,651.59,Income,Bank Transfer,Allen-Butler,8603156a-15ea-4bcf-ab10-21ceaa143cd8
8b48f496-86ab-44e7-b412-436011536e99,2024-05-20,0,5,Transport,628.67,Income,Credit Card,"Hartman, Romero and Smith",a2bb522b-0b25-4279-b85a-c5d0df92a621
bf5023f4-40ef-4935-9f90-bed6fb25664d,2024-05-30,3,5,Rent,1526.6,Income,Debit Card,Kelly Inc,a837fe68-bba2-45ca-bdba-6da85844f9fc
bc3536df-94f7-4dba-8581-1d2d1a89b71e,2024-08-31,5,8,Rent,647.66,Expense,Bank Transfer,Anderson-Bell,2cd2a404-a48e-40f1-9042-1dfa56ab087a
b20507bb-fb16-4757-b6f1-86abaf475b49,2024-10-29,1,10,Utilities,456.54,Expense,Cash,Welch-Cain,f1901b7e-c6b4-49ef-b74e-ba9310275b53
0b36e356-339b-47a8-8b1f-0d7b0977c513,2024-06-26,2,6,Groceries,87.47,Expense,Debit Card,Blackwell LLC,65f202f9-83f0-4dc7-8f61-2217eef16694
095ffa81-40d9-4bce-b930-ba208b040f49,2024-11-12,1,11,Health,568.1,Expense,Debit Card,"Lee, Kelly and Norman",45f18619-54f9-4429-a7de-02ccdda4f4a7
e3b56360-6fdc-4bad-9e36-8127cca1b45c,2024-02-18,6,2,Utilities,441.88,Expense,Bank Transfer,Paul-Kline,2fd340c0-f945-42fd-96cb-1ab062fb26d7
ec9f9c54-5e0a-42ab-bf5d-b163b12b6680,2024-07-11,3,7,Utilities,337.06,Income,Cash,"Adams, Miller and Coleman",d284f54e-febe-40db-9a3a-61036e3c4532
1a43db54-523a-4993-8b34-46bc8ba435cc,2024-03-11,0,3,Groceries,103.75,Income,Debit Card,Murphy LLC,b7b8c1a5-9a45-493d-b227-890e4e76833a
59fefbbc-71a3-4ad2-b094-6d2a2aa93b43,2024-06-14,4,6,Rent,1018.35,Income,Bank Transfer,Williams-Berg,6f5842c3-ff86-4c31-9d66-e8155a4153b3
f2a9dc8a-ca9e-4a62-bae3-114ba3b442bd,2024-04-16,1,4,Dining,459.55,Income,Debit Card,Jones Ltd,cd14a03e-8359-4af6-9d01-f55f67fd64c4
07f8d4f0-f3ea-4184-a8f4-e3ceadedda80,2024-10-18,4,10,Health,854.07,Expense,Debit Card,Allison Ltd,20509c62-08e8-45d7-b02c-1821c8040fb7
5dc7b3e6-a529-44ff-874c-c8903c6a3174,2024-01-27,5,1,Health,574.06,Income,Cash,Reyes-Bradley,732e2016-add7-42c9-a747-b93c9ae77eab
13aec376-c359-410a-b1a6-014c5f3c44dc,2024-05-24,4,5,Groceries,138.48,Income,Credit Card,"Taylor, Richardson and Edwards",1d0af7f7-f5e4-4471-bfe6-8c9c4758367b
848af440-7fc1-4858-afa0-d842bc55300b,2024-01-11,3,1,Groceries,154.13,Income,Debit Card,Mcintyre-Wilson,723ef466-b43b-427f-82a2-59a6c6641285
b1a8b71f-491b-40e9-9ca3-fbb3ff11c8ba,2024-03-24,6,3,Transport,222.91,Expense,Cash,Gonzalez-Taylor,e60fd420-2c33-450c-b3b9-11d812f5131a
cf7dcb43-1679-442f-bf4c-96d671f2ce8f,2024-10-04,4,10,Utilities,456.53,Expense,Cash,"Ponce, Downs and Contreras",8acbbe09-8ccc-4cea-909f-d8eeb5a47200
28524385-d9f2-4d0d-8cc9-f5f2e42e5037,2024-04-22,0,4,Shopping,38.2,Income,Debit Card,"Mckinney, Graves and Thompson",1f119c0f-3967-460a-823d-d1075c8ac066
ca55e38b-3c9a-4e10-a38d-6f44cac4d0eb,2024-03-19,1,3,Rent,990.08,Income,Debit Card,Johnson-Spencer,fba6abf7-cdbc-4653-b7a7-e8b75e70f65f
161237c9-e25d-49a8-9ca8-a5c42138afe0,2024-08-02,4,8,Entertainment,136.5,Income,Cash,Parker Ltd,6929de73-8693-4d9d-ba89-cbebb807d78a
12e153a6-932c-4e01-92c6-5ee468d0a2a8,2024-10-25,4,10,Utilities,421.11,Income,Cash,Compton Ltd,ae1b9f69-7740-4831-b331-874912fc7a87
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,2024-07-19,4,7,Transport,805.21,Income,Credit Card,"Bowman, White and Burch",de431e06-e924-4069-80bb-ae526ec01269
272c0588-84a2-476c-9fc9-05f8d4d60735,2024-01-22,0,1,Utilities,151.53,Income,Cash,Martin-Morris,f28e4122-5894-47f1-b9b8-6bb2b596ca7c
143029a9-d88f-4c94-88b7-63d5e519dd7e,2024-07-20,5,7,Rent,520.88,Expense,Bank Transfer,Gonzalez-Huber,4d85e9c7-a001-4720-a00b-290346426c45
a417c093-80a8-423d-97ea-ec838892042f,2024-08-26,0,8,Transport,674.46,Income,Bank Transfer,Vargas PLC,9fddde2e-a8a2-47ad-abd3-cdcd27794685
d7b00bdc-566e-4cbe-9aea-622fe6e987ca,2024-10-06,6,10,Transport,112.8,Expense,Bank Transfer,"Williams, Shields and Miller",93a74792-c561-48dc-a436-4fcdf2d3f761
92779574-c457-4cc3-b5f7-89bca6b07458,2024-04-12,4,4,Groceries,189.77,Income,Debit Card,Montgomery-Johnson,4a27ebf2-8baa-4744-a08d-d21be3954cb1
3eb05181-7ba2-4588-8d56-0a3df4e7069a,2024-09-06,4,9,Rent,1196.4,Income,Bank Transfer,"Sullivan, Chavez and Barker",7bf7e1d3-6a66-4fce-b089-fc6d2877f5d9
24c778a5-9b4e-464b-9716-dc2e343ada2a,2024-06-29,5,6,Rent,1919.39,Income,Bank Transfer,Hensley-Flores,f9b21e6e-586a-446a-9c5b-e7d1fcef1972
83d5bceb-5edb-48ee-82ba-f0e02179e3f0,2024-06-03,0,6,Rent,1830.89,Expense,Bank Transfer,"Rodriguez, Allen and Martinez",18c8a616-2410-4e9a-bf77-9cae7318b96d
dd39d793-6257-44a2-b204-be894a4b5563,2024-01-20,5,1,Shopping,374.16,Income,Debit Card,"Barnes, Estes and Barrera",93e34c35-ef0a-473d-93d2-d56dd0401587
28caaa1d-c35b-4c2c-b098-f7b2500e15c0,2024-10-07,0,10,Health,656.65,Income,Bank Transfer,Ferrell-Owens,05eee1d4-7f53-488e-8efc-8248e10b1a47
750d112e-8164-4eec-a4ab-851bf1fac6e7,2024-02-04,6,2,Dining,37.55,Income,Debit Card,Lewis LLC,7eb162f1-4806-4804-8cf0-374c0c74dc0f
ac2a4f71-a77d-45f1-97c4-fe9ce1e0fffc,2024-08-20,1,8,Shopping,447.47,Expense,Cash,Mitchell-Smith,e1e89e7e-2249-4f66-ae51-484d1b84edc3
673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,2024-04-12,4,4,Rent,1051.0,Income,Credit Card,Williams-Williams,8da00495-5cce-4ba9-b1d4-ee098fd33afc
734a6ca3-8116-43fc-a2e7-c1a612d2fa06,2024-04-22,0,4,Health,279.5,Expense,Bank Transfer,"Ramirez, Hays and Becker",18c01e2b-f99f-4704-a0f0-156a1e6a6628
56ce4b42-fc9e-4dcb-8b7e-62685f89ed12,2024-06-01,5,6,Rent,1462.56,Expense,Credit Card,"Mcmillan, Fischer and Gonzalez",0a4e2552-8005-4b10-a6c1-4dca8255da61
554227de-b6ad-448b-a314-d0c809f64405,2024-01-18,3,1,Transport,247.35,Expense,Debit Card,Stone-Hernandez,53f591dc-23c8-4fdb-83f8-2f16e4a4474c
fd98fe33-6498-4be9-a999-bbef518b2f21,2024-08-26,0,8,Rent,1331.31,Expense,Debit Card,"Stevenson, Evans and Rogers",7d66971e-8847-4c56-827c-9f8cd40ac5e9
d0d4ea67-7992-4faa-8cbf-131d901bcdef,2024-10-02,2,10,Transport,775.5,Expense,Cash,Richardson Ltd,956d80e4-6aa2-4216-bada-98f51c0f0bdc
df41e335-b9ae-48e4-a615-99c8cbf81f86,2024-04-29,0,4,Utilities,293.1,Expense,Credit Card,"Soto, Carlson and Baker",c6b28def-f8d8-47f1-886c-6544a7d4cf50
0d259caa-b8ad-4d87-ba40-45dd93dfd907,2024-08-12,0,8,Groceries,84.48,Expense,Cash,"Castillo, Warren and Griffith",25d4a0fc-6154-4765-9756-ba9cc64c9647
f2bd92f2-9293-4705-8815-01473e00980e,2024-09-21,5,9,Groceries,29.43,Income,Credit Card,"Rodriguez, Smith and Edwards",34323ec6-b0c4-401c-a9b7-c0fa26c432f6
eba742d2-9c89-4374-8664-95a780773e33,2024-06-08,5,6,Rent,1667.03,Expense,Bank Transfer,Salas-Fitzgerald,84c86c46-2359-4fa4-b4ad-af890ff1aa9f
a987b218-ff84-4aef-9336-723b8f964685,2024-03-21,3,3,Entertainment,945.69,Expense,Cash,Fox-Edwards,887b03e5-e980-4808-b5ac-824c2c55aef7
c5a11f5c-ad05-4912-9ab2-8d4a8bd88fcd,2024-05-12,6,5,Shopping,645.12,Expense,Credit Card,"Becker, Lara and Baker",3f1be0d0-f514-4058-b138-39757bf33a34
f1053252-3990-42c9-8c6a-70f48edec44d,2024-04-18,3,4,Shopping,848.06,Income,Credit Card,Wise-Bush,5129950d-7d2f-4e58-b47a-1c5bb0b39015
ef3a6f27-ef06-4ccb-8f7c-1d59594b2a3a,2024-07-05,4,7,Shopping,713.84,Income,Credit Card,"Hill, Martinez and Rhodes",65001423-faeb-4d19-a550-8ea26133a34d
cdfb4db9-c5e7-4b23-b461-3f09585abefb,2024-11-13,2,11,Rent,722.5,Expense,Cash,Roberts LLC,58ab4778-143b-45e3-b6d1-f6bbf48f709c
7aa4f052-bf51-4362-81a6-4feda7edc8d8,2024-06-20,3,6,Transport,384.0,Income,Bank Transfer,Harris PLC,b2384849-8fe0-49b6-aeda-a8024568f426
bdab07e7-9d9d-428e-9bf6-45f623245211,2024-04-15,0,4,Health,103.68,Expense,Debit Card,"Allen, Williams and Stein",0d700ea4-3b9b-4d45-a350-55e439c59df9
78ef7666-b7a4-4719-948e-1f6b69ce1e4e,2024-02-08,3,2,Health,454.3,Expense,Bank Transfer,Maldonado and Sons,fa585b27-8ce3-47c3-b6ea-b3a001539221
e1721c83-ef5e-4376-a723-fb72682b163a,2024-03-02,5,3,Transport,828.28,Income,Bank Transfer,Woods-Gonzalez,4910fade-5238-4bf2-8988-e418f6c31218
16e6e5c0-c4cb-494f-a86e-8e630f25477d,2024-09-07,5,9,Rent,968.79,Income,Cash,"Andrews, Nichols and Sharp",ebe5841f-e9c9-4c52-898c-60b3efc9909e
2d007d05-d66d-4627-a1da-ce6a6afa828c,2024-03-08,4,3,Utilities,263.42,Expense,Credit Card,Osborn Group,efc59738-2fb2-4e66-bed1-7aabc9b7c9bc
4a1a81f5-ed10-4004-9f4e-713ef64e3dfc,2024-10-17,3,10,Rent,1616.88,Income,Debit Card,Smith PLC,fba57cc8-edaf-4766-9b78-0ede9a4ffc0c
a42d0cd7-fd35-4f6a-b450-388748d90846,2024-05-10,4,5,Groceries,121.09,Income,Credit Card,"Warren, Small and Anderson",315c167a-45d8-46ad-b7d0-359e811414f8
bb2aa146-2999-494c-94a7-b69b1cd66b09,2024-11-10,6,11,Health,356.83,Income,Credit Card,Wong-Higgins,ca6fbff8-564c-4bd2-bc92-fd81039b058c
317304b5-c1dd-484a-aca5-8d95915a1c30,2024-04-24,2,4,Dining,602.41,Income,Credit Card,Carr Ltd,6d7df5d0-d3b5-4af7-a7ce-378fe5a4983b
ab545a15-669d-41ff-9634-725b53f30073,2024-07-19,4,7,Entertainment,158.96,Income,Debit Card,Lopez and Sons,3f800385-ef92-40b6-92d7-8f107a3a6e96
725d4259-3c4b-4eec-a231-ee7342c2d2eb,2024-01-03,2,1,Rent,1334.4,Expense,Cash,Finley-Turner,42f525b9-02ed-43ce-92a8-1713b90ed44b
0fe76149-3c7e-4368-b159-48475c0b9b10,2024-09-10,1,9,Entertainment,808.19,Expense,Cash,"Wilson, Parker and Sullivan",e346f415-e526-4a2b-ac50-ace480a52e65
1e0ef546-b0b6-4edf-8f9c-4027c5144d98,2024-09-30,0,9,Groceries,146.49,Income,Cash,"Hendricks, Phillips and Mendez",7a6a2107-2231-4050-b515-94943818cfd3
9b11b530-fd24-4c11-bf6b-8cdf74797b61,2024-02-29,3,2,Transport,11.08,Expense,Bank Transfer,Perry-Dunn,cd4f8b2b-899a-4252-81e1-b94a78883058
3f59e4f2-c309-4b6e-b7e9-d2e2d35ac07a,2024-09-14,5,9,Rent,1449.76,Expense,Credit Card,"Fischer, Marks and Miller",5c9deee0-b42a-4456-8736-5a84725e134d
0fcf601f-1cb9-473a-906d-5c8cead08c89,2024-01-31,2,1,Entertainment,379.31,Income,Cash,"Leach, Harris and Herrera",85351a69-dabf-484e-93ff-84612a1f1b61
b787ef8d-3495-411e-ae27-d4321dc1e7eb,2024-06-20,3,6,Utilities,374.72,Expense,Credit Card,"Burns, Nolan and Griffin",836435e3-21c7-4aa3-b414-23b50e3e25f2
8f0d5540-0ec7-4662-905c-7bdd74f0beae,2024-06-10,0,6,Utilities,328.03,Expense,Cash,Chambers-Parker,d1031424-4124-4bb4-a55c-e5080592bfa5
12b2102d-940c-4503-b7c8-6152beed0af9,2024-01-02,1,1,Shopping,663.63,Income,Bank Transfer,Henderson Ltd,0f6ce9bf-fe7e-4362-8a89-b0f0105291d3
081fc6dc-78d9-488a-af0b-ea4ffc737d92,2024-01-27,5,1,Health,276.8,Expense,Cash,Ortiz-Mack,bab2b77d-fa74-4cc8-a43a-fb7ac40d4874
fe2bd987-5fdc-4bbf-ab9c-d71cf6ba745b,2024-09-07,5,9,Health,115.34,Income,Cash,West-Stark,aec76a82-148b-4376-a02a-4e5760a399d4
a74e02a9-220b-4ea9-8a0f-9508dfe2c0a0,2024-09-14,5,9,Groceries,197.2,Expense,Credit Card,Wilson-Haney,ba54e920-2099-4180-8762-3997649f7d88
05d1fb63-c194-497f-80e3-a026d5b6de85,2024-03-27,2,3,Entertainment,304.91,Expense,Debit Card,Ford-Ball,d2c7bffb-6118-433b-882c-cd1e6c93a791
27b608dc-589d-4cb0-b5eb-89c23f5cf2f3,2024-03-30,5,3,Dining,293.0,Expense,Credit Card,Lopez-Golden,cf39f648-083f-44c3-9ce3-62f8c3f725fe
efad49e9-c41c-447e-9d6b-9b626b535a19,2024-09-13,4,9,Shopping,748.28,Expense,Debit Card,Allen Inc,7249f62c-0898-4462-980c-b95c19d45deb
0c760d28-df49-4037-b40a-9181ac09bdb7,2024-08-20,1,8,Health,534.92,Expense,Cash,Yang Group,379ef467-8a2d-42e6-bbfd-a8a6705fddf5
23dfecd7-0e73-4dd7-86ac-1b04dd1d6cd1,2024-10-19,5,10,Rent,1613.06,Income,Credit Card,"Holder, Young and Hendricks",991121e7-93d5-43ae-91a3-ac26937bf79b
3ca5be29-5217-4bf3-9181-83d1ac2b0cfc,2024-10-27,6,10,Shopping,921.56,Income,Bank Transfer,Walter-Odom,4ceda164-69df-44e9-b896-41dd8570b59f
97777f10-f2d2-493f-8e85-140d0f9aeb70,2024-04-16,1,4,Health,710.95,Income,Cash,"Buck, Garrett and Simmons",582b91ee-f8e8-435b-8c00-988a7ee1011a
86433603-c92a-4d7c-a193-5990abdd1a8f,2024-09-06,4,9,Rent,1949.3,Expense,Bank Transfer,Horton-Russell,c12169db-2f12-4150-a05f-b1eb4cc57e0d
39b02e2a-d96e-484f-bdb0-174e7938878a,2024-07-27,5,7,Transport,92.69,Expense,Debit Card,Mathews-Thomas,8ff8869d-0ec0-413d-aa2c-7a517688d11f
87ad8b26-8eaa-4841-aaa0-426df7c0d5f7,2024-06-09,6,6,Health,590.93,Expense,Bank Transfer,Price LLC,143df5b3-a58e-43dd-948c-1d84340de049
891f6912-17ab-4863-9efe-ef4fd8ddbbc0,2024-06-23,6,6,Dining,747.08,Expense,Cash,"Calderon, Williams and Bennett",dfa59722-0a1f-49df-9a59-19749adf4709
966be275-c2fe-4954-8dfd-9531302b7831,2024-01-29,0,1,Utilities,334.95,Expense,Cash,"Powers, Robinson and Clark",f4ff3f3a-4d9d-4aeb-953d-2625e8334da5
f64ab6ec-30a5-448e-afe9-b3d0363908bf,2024-01-06,5,1,Transport,728.74,Expense,Debit Card,"Wilson, Key and Mendoza",b42a2d93-9aba-4f15-b214-90623e1a963e
8d55119e-3d44-4b2c-aa45-ba416589ada1,2024-03-20,2,3,Rent,795.91,Expense,Credit Card,Rowe-James,4ef4c34d-5bf8-4f3c-a612-9a1c889d4b76
7f4d908c-e1ff-46c0-8347-f1da5c11ab6d,2024-04-11,3,4,Utilities,332.58,Income,Bank Transfer,Garcia-Zavala,51facefa-d6f8-4f7a-82fa-1da878308631
0bb401e7-69f7-43f1-901b-a8515ee68495,2024-03-19,1,3,Transport,864.93,Income,Debit Card,"Shields, Figueroa and Smith",9442b5e6-9583-4d58-af4c-51198da5d39b
32399ffb-2704-4f25-8b91-b8cb6ae66582,2024-10-06,6,10,Shopping,72.94,Income,Cash,Hall-Hudson,a7946320-8cf6-48b8-bfd2-38c33ee82983
d253d966-c36b-4a0a-81e0-2a89566a9ce7,2024-09-22,6,9,Dining,593.46,Income,Credit Card,Levy-May,bb96f602-2b11-4c36-b5f8-e3a87d97ac0f
b86677aa-23d4-426b-ab54-ff7a5a2837b2,2024-11-04,0,11,Dining,464.43,Expense,Credit Card,"Freeman, Stark and Weaver",862138ad-0f09-405c-b50d-7a37a44d9fec
f1f7d904-1307-4157-98c1-28e7d6cd3155,2024-01-14,6,1,Transport,832.54,Expense,Credit Card,"Williams, Smith and Taylor",b509109b-1166-48ce-bb3f-3800a175a9c3
74bd0c93-8177-4661-b7fe-032c02571851,2024-02-28,2,2,Health,465.4,Expense,Bank Transfer,Brown-Little,7bb3447b-e9aa-444b-9dd4-3675ef145064
883f13c6-01b1-48e9-8406-ff447ce40679,2024-09-13,4,9,Entertainment,324.92,Income,Debit Card,"Jenkins, Smith and Bowen",0463750e-4964-4b96-ba3c-1628892621df
6e3a0ba8-ac8d-4c7d-b2a6-e468d02b1243,2024-07-14,6,7,Groceries,165.97,Income,Credit Card,Rodriguez Inc,31227592-3db0-4235-a61e-2555863e1f2a
5abca6e5-d0b1-43eb-809e-7a8086c5d1d6,2024-08-28,2,8,Utilities,368.43,Income,Debit Card,Norton-Miller,90a3fbbf-7580-4050-a7f1-698cf5948a54
4ccb2355-39d1-47ff-b27e-1442fd7fe973,2024-04-04,3,4,Transport,375.99,Income,Bank Transfer,"Clayton, Miller and Frey",17efa621-081c-49d4-8274-37eba65f7b8a
79db7862-8d7d-4772-a08e-2f5c61177270,2024-06-06,3,6,Health,775.59,Expense,Cash,Walsh Ltd,d867888b-7ff6-4824-952a-eaec2bdfcb41
90dbfad6-54ce-46be-88cc-e2c2a518a418,2024-06-17,0,6,Rent,1336.94,Income,Cash,Jacobson Inc,de3ce88b-e6b9-431a-b61f-6d903ad1fa33
45667c48-79ba-430a-9118-c400e336c243,2024-09-25,2,9,Dining,725.11,Expense,Cash,Glass Ltd,8b040f53-e639-49d4-87c6-8688ecf32053
edc3a1c3-2dea-4d2d-886c-405fa879d8f8,2024-08-06,1,8,Rent,712.14,Income,Cash,Smith-Clark,b674410d-d218-49d6-8093-bfb024e9bcfd
299656e2-4c9d-4907-93b2-2cecedcabf94,2024-06-03,0,6,Health,133.31,Expense,Cash,"Allen, Davenport and Price",6243bed7-54ec-4f33-8a62-4cbde582b678
fd0ce433-ca5e-451b-a3d3-cd4cbd5ff093,2024-10-20,6,10,Health,645.28,Income,Debit Card,"Ramsey, Mason and Mccann",3b6dca0d-6fe5-440b-9901-ef870dbf0caf
9d264599-c4dd-4df5-9aec-56a857311609,2024-01-30,1,1,Rent,1135.11,Income,Credit Card,"Sanders, Ayala and Johnson",735741e5-fe1a-4ba9-8896-9c5b45f8c28d
f0eebcce-8d93-414a-9b16-71583a67470c,2024-07-09,1,7,Transport,312.32,Expense,Cash,Reynolds-Frazier,c5acc354-15f0-4cb4-a14c-721da921cb4c
b68e47fa-3f17-4534-8c4d-58194b9dfd58,2024-08-28,2,8,Shopping,196.05,Expense,Debit Card,Miller and Sons,a247541d-c8ad-4899-b630-794d6147adeb
